condition,seed,quantization,subset,field_order,role,eyes,patients,QWK,Accuracy,BalancedAccuracy,MacroPrecision,MacroRecall,MacroF1,WeightedPrecision,WeightedRecall,WeightedF1,MAE,SevereErrorRate,ExactAccuracy,AdjacentErrorRate,AdjacentAccuracy,Precision_Grade0,Recall_Grade0,F1_Grade0,Support_Grade0,Specificity_Grade0,Precision_Grade1,Recall_Grade1,F1_Grade1,Support_Grade1,Specificity_Grade1,Precision_Grade2,Recall_Grade2,F1_Grade2,Support_Grade2,Specificity_Grade2,Precision_Grade3,Recall_Grade3,F1_Grade3,Support_Grade3,Specificity_Grade3,Precision_Grade4,Recall_Grade4,F1_Grade4,Support_Grade4,Specificity_Grade4,OrdinalViolationRate,OrdinalThreshold_Brier,OrdinalThreshold_ECE,Threshold0_MAEProb,Threshold1_MAEProb,Threshold2_MAEProb,Threshold3_MAEProb
qat_int8,123,QAT_INT8,setA,_1=macula,supplementary,597,299,0.6298095434947465,0.48743718592964824,0.38297011528031166,0.3427584083278702,0.38297011528031166,0.35152103777040394,0.44835614324611245,0.48743718592964824,0.46140774607116514,0.7922948073701842,0.21608040201005024,0.48743718592964824,0.2964824120603015,0.7839195979899497,0.6476190476190476,0.7640449438202247,0.7010309278350515,267,0.6636363636363637,0.06666666666666667,0.02857142857142857,0.04,70,0.9468690702087287,0.2978723404255319,0.23931623931623933,0.26540284360189575,117,0.8625,0.4222222222222222,0.35514018691588783,0.38578680203045684,107,0.8938775510204081,0.27941176470588236,0.5277777777777778,0.36538461538461536,36,0.9126559714795008,0.0,0.13855233788490295,0.047276478418315976,0.3442923426628113,0.3009490668773651,0.22413381934165955,0.15146686136722565
qat_int8,2026,QAT_INT8,setA,_1=macula,supplementary,597,299,0.6188033496398366,0.423785594639866,0.3873488682435443,0.3378723191176304,0.3873488682435443,0.33626487303188457,0.4651120870935875,0.423785594639866,0.43330864008770364,0.8911222780569514,0.23953098827470687,0.423785594639866,0.33668341708542715,0.7604690117252931,0.7235023041474654,0.5880149812734082,0.6487603305785123,267,0.8181818181818182,0.18604651162790697,0.11428571428571428,0.1415929203539823,70,0.9335863377609108,0.3247863247863248,0.3247863247863248,0.3247863247863248,117,0.8354166666666667,0.24074074074074073,0.24299065420560748,0.24186046511627907,107,0.8326530612244898,0.21428571428571427,0.6666666666666666,0.32432432432432434,36,0.8431372549019608,0.0,0.15325582027435303,0.1422949789904707,0.3402388393878937,0.3279370963573456,0.27087804675102234,0.2101435512304306
qat_int8,3407,QAT_INT8,setA,_1=macula,supplementary,597,299,0.6463069800546067,0.525963149078727,0.40012656203982466,0.3905978307617652,0.40012656203982466,0.36306276824505296,0.48210130160867454,0.525963149078727,0.47946988186729333,0.7554438860971524,0.21105527638190955,0.525963149078727,0.2629815745393635,0.7889447236180904,0.6428571428571429,0.8764044943820225,0.7416798732171157,267,0.6060606060606061,0.25,0.07142857142857142,0.1111111111111111,70,0.9715370018975332,0.3442622950819672,0.1794871794871795,0.23595505617977527,117,0.9166666666666666,0.4594594594594595,0.3177570093457944,0.3756906077348066,107,0.9183673469387755,0.2564102564102564,0.5555555555555556,0.3508771929824561,36,0.8966131907308378,0.0,0.12800630927085876,0.039745500033574695,0.3211960792541504,0.2826296389102936,0.1935466229915619,0.14523477852344513
qat_int8,8888,QAT_INT8,setA,_1=macula,supplementary,597,299,0.6717808275486453,0.490787269681742,0.3979958655460073,0.3478924988055423,0.3979958655460073,0.3437480549845021,0.46243388430082766,0.490787269681742,0.46310798522061514,0.7671691792294807,0.19430485762144054,0.490787269681742,0.3149078726968174,0.8056951423785594,0.6883116883116883,0.7940074906367042,0.7373913043478261,267,0.7090909090909091,0.17391304347826086,0.05714285714285714,0.08602150537634409,70,0.9639468690702088,0.32954545454545453,0.24786324786324787,0.28292682926829266,117,0.8770833333333333,0.3076923076923077,0.22429906542056074,0.2594594594594595,107,0.889795918367347,0.24,0.6666666666666666,0.35294117647058826,36,0.8645276292335116,0.0,0.13309013843536377,0.0611612061303814,0.325775146484375,0.28277814388275146,0.21651139855384827,0.1705281138420105
teacher,-,FP32,setA,_1=disc,supplementary,597,299,0.7515689408483968,0.5745393634840871,0.43150496894800155,0.4065455481979168,0.43150496894800155,0.39061940172621024,0.5076109698845721,0.5745393634840871,0.5135213631932558,0.6063651591289783,0.1541038525963149,0.5745393634840871,0.271356783919598,0.8458961474036851,0.6631853785900783,0.951310861423221,0.7815384615384615,267,0.6090909090909091,0.06666666666666667,0.014285714285714285,0.023529411764705882,70,0.9734345351043643,0.4489795918367347,0.18803418803418803,0.26506024096385544,117,0.94375,0.5357142857142857,0.4205607476635514,0.4712041884816754,107,0.9204081632653062,0.3181818181818182,0.5833333333333334,0.4117647058823529,36,0.9197860962566845,0.0,0.10619597136974335,0.04775884487608469,0.271099716424942,0.20081183314323425,0.14827729761600494,0.1280708611011505
best_fp32,42,FP32,setA,_1=disc,supplementary,597,299,0.6507633942569748,0.4539363484087102,0.4059141270597745,0.34441283973098746,0.4059141270597745,0.3438837936577114,0.4701328942425477,0.4539363484087102,0.4511351187047998,0.830820770519263,0.20770519262981574,0.4539363484087102,0.33835845896147404,0.7922948073701842,0.7103174603174603,0.6704119850187266,0.6897880539499036,267,0.7787878787878788,0.13953488372093023,0.08571428571428572,0.10619469026548672,70,0.9297912713472486,0.3763440860215054,0.29914529914529914,0.3333333333333333,117,0.8791666666666667,0.2727272727272727,0.22429906542056074,0.24615384615384617,107,0.8693877551020408,0.2231404958677686,0.75,0.34394904458598724,36,0.8324420677361853,0.0,0.14482219517230988,0.11051398918182408,0.3189365863800049,0.2901897728443146,0.2487545609474182,0.20172008872032166
best_fp32,123,FP32,setA,_1=disc,supplementary,597,299,0.6481625192093615,0.5008375209380235,0.4084361363023549,0.3799992384873497,0.4084361363023549,0.38321806968045513,0.4737684206890096,0.5008375209380235,0.4815405905225818,0.7604690117252931,0.20603015075376885,0.5008375209380235,0.2931323283082077,0.7939698492462312,0.6556291390728477,0.7415730337078652,0.6959578207381371,267,0.6848484848484848,0.1875,0.08571428571428572,0.11764705882352941,70,0.9506641366223909,0.29896907216494845,0.24786324786324787,0.27102803738317754,117,0.8583333333333333,0.4563106796116505,0.4392523364485981,0.44761904761904764,107,0.8857142857142857,0.30158730158730157,0.5277777777777778,0.3838383838383838,36,0.9215686274509803,0.0,0.13293388485908508,0.05210696523026306,0.340843141078949,0.3026522397994995,0.22537271678447723,0.15528421103954315
best_fp32,2026,FP32,setA,_1=disc,supplementary,597,299,0.6533775039912654,0.474036850921273,0.38587954335092844,0.33806384028511494,0.38587954335092844,0.34147782058270015,0.4537337241402079,0.474036850921273,0.4552134017622749,0.7989949748743719,0.21105527638190955,0.474036850921273,0.3149078726968174,0.7889447236180904,0.6813559322033899,0.7528089887640449,0.7153024911032029,267,0.7151515151515152,0.13513513513513514,0.07142857142857142,0.09345794392523364,70,0.9392789373814042,0.2976190476190476,0.21367521367521367,0.24875621890547264,117,0.8770833333333333,0.33707865168539325,0.2803738317757009,0.30612244897959184,107,0.8795918367346939,0.2391304347826087,0.6111111111111112,0.34375,36,0.875222816399287,0.0,0.13746172189712524,0.07243660961666223,0.3311973512172699,0.29619890451431274,0.2375924289226532,0.17795149981975555
best_fp32,3407,FP32,setA,_1=disc,supplementary,597,299,0.6969547061459989,0.5175879396984925,0.4087220811204849,0.3696712457146848,0.4087220811204849,0.35955240348215983,0.48469736051871065,0.5175879396984925,0.48467083182026993,0.7202680067001676,0.18592964824120603,0.5175879396984925,0.2964824120603015,0.8140703517587939,0.6984615384615385,0.850187265917603,0.7668918918918919,267,0.703030303030303,0.18518518518518517,0.07142857142857142,0.10309278350515463,70,0.9582542694497154,0.3698630136986301,0.23076923076923078,0.28421052631578947,117,0.9041666666666667,0.35526315789473684,0.2523364485981308,0.29508196721311475,107,0.9,0.23958333333333334,0.6388888888888888,0.3484848484848485,36,0.8698752228163993,0.0,0.12205031514167786,0.042666497095870205,0.2918408215045929,0.2610365152359009,0.19917885959148407,0.16573724150657654
best_fp32,8888,FP32,setA,_1=disc,supplementary,597,299,0.6597860816773005,0.5293132328308208,0.40459392125253724,0.3772819596742398,0.40459392125253724,0.35923633912104214,0.4755045993226098,0.5293132328308208,0.4765611069531962,0.7386934673366834,0.19932998324958123,0.5293132328308208,0.271356783919598,0.8006700167504187,0.6353887399463807,0.8876404494382022,0.740625,267,0.5878787878787879,0.10526315789473684,0.02857142857142857,0.0449438202247191,70,0.967741935483871,0.40350877192982454,0.19658119658119658,0.26436781609195403,117,0.9291666666666667,0.463768115942029,0.29906542056074764,0.36363636363636365,107,0.9244897959183673,0.27848101265822783,0.6111111111111112,0.3826086956521739,36,0.8983957219251337,0.0,0.13039347529411316,0.04607603737656994,0.3274415135383606,0.2671501934528351,0.18960872292518616,0.14483825862407684
csd_fp32,42,FP32,setA,_1=disc,supplementary,597,299,0.6507633942569748,0.4539363484087102,0.4059141270597745,0.34441283973098746,0.4059141270597745,0.3438837936577114,0.4701328942425477,0.4539363484087102,0.4511351187047998,0.830820770519263,0.20770519262981574,0.4539363484087102,0.33835845896147404,0.7922948073701842,0.7103174603174603,0.6704119850187266,0.6897880539499036,267,0.7787878787878788,0.13953488372093023,0.08571428571428572,0.10619469026548672,70,0.9297912713472486,0.3763440860215054,0.29914529914529914,0.3333333333333333,117,0.8791666666666667,0.2727272727272727,0.22429906542056074,0.24615384615384617,107,0.8693877551020408,0.2231404958677686,0.75,0.34394904458598724,36,0.8324420677361853,0.0,0.14482219517230988,0.11051398918182408,0.3189365863800049,0.2901897728443146,0.2487545609474182,0.20172008872032166
csd_fp32,123,FP32,setA,_1=disc,supplementary,597,299,0.6481625192093615,0.5008375209380235,0.4084361363023549,0.3799992384873497,0.4084361363023549,0.38321806968045513,0.4737684206890096,0.5008375209380235,0.4815405905225818,0.7604690117252931,0.20603015075376885,0.5008375209380235,0.2931323283082077,0.7939698492462312,0.6556291390728477,0.7415730337078652,0.6959578207381371,267,0.6848484848484848,0.1875,0.08571428571428572,0.11764705882352941,70,0.9506641366223909,0.29896907216494845,0.24786324786324787,0.27102803738317754,117,0.8583333333333333,0.4563106796116505,0.4392523364485981,0.44761904761904764,107,0.8857142857142857,0.30158730158730157,0.5277777777777778,0.3838383838383838,36,0.9215686274509803,0.0,0.13293388485908508,0.05210696523026306,0.340843141078949,0.3026522397994995,0.22537271678447723,0.15528421103954315
csd_fp32,2026,FP32,setA,_1=disc,supplementary,597,299,0.6533775039912654,0.474036850921273,0.38587954335092844,0.33806384028511494,0.38587954335092844,0.34147782058270015,0.4537337241402079,0.474036850921273,0.4552134017622749,0.7989949748743719,0.21105527638190955,0.474036850921273,0.3149078726968174,0.7889447236180904,0.6813559322033899,0.7528089887640449,0.7153024911032029,267,0.7151515151515152,0.13513513513513514,0.07142857142857142,0.09345794392523364,70,0.9392789373814042,0.2976190476190476,0.21367521367521367,0.24875621890547264,117,0.8770833333333333,0.33707865168539325,0.2803738317757009,0.30612244897959184,107,0.8795918367346939,0.2391304347826087,0.6111111111111112,0.34375,36,0.875222816399287,0.0,0.13746172189712524,0.07243660961666223,0.3311973512172699,0.29619890451431274,0.2375924289226532,0.17795149981975555
csd_fp32,3407,FP32,setA,_1=disc,supplementary,597,299,0.6969547061459989,0.5175879396984925,0.4087220811204849,0.3696712457146848,0.4087220811204849,0.35955240348215983,0.48469736051871065,0.5175879396984925,0.48467083182026993,0.7202680067001676,0.18592964824120603,0.5175879396984925,0.2964824120603015,0.8140703517587939,0.6984615384615385,0.850187265917603,0.7668918918918919,267,0.703030303030303,0.18518518518518517,0.07142857142857142,0.10309278350515463,70,0.9582542694497154,0.3698630136986301,0.23076923076923078,0.28421052631578947,117,0.9041666666666667,0.35526315789473684,0.2523364485981308,0.29508196721311475,107,0.9,0.23958333333333334,0.6388888888888888,0.3484848484848485,36,0.8698752228163993,0.0,0.12205031514167786,0.042666497095870205,0.2918408215045929,0.2610365152359009,0.19917885959148407,0.16573724150657654
csd_fp32,8888,FP32,setA,_1=disc,supplementary,597,299,0.6597860816773005,0.5293132328308208,0.40459392125253724,0.3772819596742398,0.40459392125253724,0.35923633912104214,0.4755045993226098,0.5293132328308208,0.4765611069531962,0.7386934673366834,0.19932998324958123,0.5293132328308208,0.271356783919598,0.8006700167504187,0.6353887399463807,0.8876404494382022,0.740625,267,0.5878787878787879,0.10526315789473684,0.02857142857142857,0.0449438202247191,70,0.967741935483871,0.40350877192982454,0.19658119658119658,0.26436781609195403,117,0.9291666666666667,0.463768115942029,0.29906542056074764,0.36363636363636365,107,0.9244897959183673,0.27848101265822783,0.6111111111111112,0.3826086956521739,36,0.8983957219251337,0.0,0.13039347529411316,0.04607603737656994,0.3274415135383606,0.2671501934528351,0.18960872292518616,0.14483825862407684
fp32_ft_control,42,FP32,setA,_1=disc,supplementary,597,299,0.6696762182499901,0.507537688442211,0.41476197656287966,0.37197206402522276,0.41476197656287966,0.3688385754741902,0.48405824002470016,0.507537688442211,0.4839257227807456,0.7504187604690117,0.19262981574539365,0.507537688442211,0.2998324958123953,0.8073701842546064,0.6796116504854369,0.7865168539325843,0.7291666666666666,267,0.7,0.13793103448275862,0.05714285714285714,0.08080808080808081,70,0.952561669829222,0.3902439024390244,0.27350427350427353,0.32160804020100503,117,0.8958333333333334,0.40476190476190477,0.3177570093457944,0.35602094240837695,107,0.8979591836734694,0.24731182795698925,0.6388888888888888,0.35658914728682173,36,0.875222816399287,0.0,0.1338493376970291,0.0570339721079972,0.32327064871788025,0.2771283984184265,0.2186872810125351,0.16928188502788544
fp32_ft_control,123,FP32,setA,_1=disc,supplementary,597,299,0.639903955828961,0.4723618090452261,0.40452765023488535,0.35856467838110034,0.40452765023488535,0.3581976876034997,0.4719779408655307,0.4723618090452261,0.46362099736235696,0.8207705192629816,0.22445561139028475,0.4723618090452261,0.30318257956448913,0.7755443886097152,0.6914498141263941,0.6966292134831461,0.6940298507462687,267,0.7484848484848485,0.1935483870967742,0.08571428571428572,0.1188118811881188,70,0.952561669829222,0.31313131313131315,0.26495726495726496,0.28703703703703703,117,0.8583333333333333,0.36,0.3364485981308411,0.34782608695652173,107,0.8693877551020408,0.23469387755102042,0.6388888888888888,0.34328358208955223,36,0.8663101604278075,0.0,0.14434979856014252,0.08924833183774299,0.33382296562194824,0.3056373596191406,0.24018673598766327,0.18524986505508423
fp32_ft_control,2026,FP32,setA,_1=disc,supplementary,597,299,0.6666251100600753,0.48408710217755446,0.4050150942317277,0.37121701959346953,0.4050150942317277,0.3667448250615123,0.48768567589560546,0.48408710217755446,0.4778665828491886,0.7805695142378559,0.20770519262981574,0.48408710217755446,0.3082077051926298,0.7922948073701842,0.7058823529411765,0.7191011235955056,0.712430426716141,267,0.7575757575757576,0.22857142857142856,0.11428571428571428,0.1523809523809524,70,0.9487666034155597,0.3434343434343434,0.2905982905982906,0.3148148148148148,117,0.8645833333333334,0.3617021276595745,0.3177570093457944,0.3383084577114428,107,0.8775510204081632,0.21649484536082475,0.5833333333333334,0.3157894736842105,36,0.8645276292335116,0.0,0.13763965666294098,0.09680984982085013,0.334712415933609,0.30494213104248047,0.24088388681411743,0.18787884712219238
fp32_ft_control,3407,FP32,setA,_1=disc,supplementary,597,299,0.6813860790950684,0.52428810720268,0.4050727888793624,0.36528831911592213,0.4050727888793624,0.3536864753390448,0.469903282743187,0.52428810720268,0.4738024168959374,0.7286432160804021,0.19765494137353434,0.52428810720268,0.2780569514237856,0.8023450586264657,0.6509695290858726,0.8801498127340824,0.7484076433121019,267,0.6181818181818182,0.1,0.02857142857142857,0.044444444444444446,70,0.9658444022770398,0.38596491228070173,0.18803418803418803,0.25287356321839083,117,0.9270833333333334,0.4189189189189189,0.2897196261682243,0.3425414364640884,107,0.9122448979591836,0.27058823529411763,0.6388888888888888,0.38016528925619836,36,0.8894830659536542,0.0,0.12423796951770782,0.04117885239927763,0.30595505237579346,0.2637413740158081,0.18635325133800507,0.15158133208751678
fp32_ft_control,8888,FP32,setA,_1=disc,supplementary,597,299,0.6809148385131018,0.5058626465661642,0.41372104449391023,0.37753545710220937,0.41372104449391023,0.36605671691547637,0.49259465730382035,0.5058626465661642,0.48531969704903527,0.7504187604690117,0.19597989949748743,0.5058626465661642,0.2981574539363484,0.8040201005025126,0.6907894736842105,0.7865168539325843,0.7355516637478109,267,0.7151515151515152,0.18518518518518517,0.07142857142857142,0.10309278350515463,70,0.9582542694497154,0.4125,0.28205128205128205,0.3350253807106599,117,0.9020833333333333,0.3780487804878049,0.2897196261682243,0.328042328042328,107,0.8959183673469387,0.22115384615384615,0.6388888888888888,0.32857142857142857,36,0.8556149732620321,0.0,0.1323159784078598,0.07136062170664344,0.3212844729423523,0.27488672733306885,0.21445013582706451,0.18120308220386505
ptq_int8,42,PTQ_INT8,setA,_1=disc,supplementary,597,299,0.6409886791981046,0.4489112227805695,0.3924527905384778,0.33722510283949986,0.3924527905384778,0.3368833403113844,0.4627619923571215,0.4489112227805695,0.44599521676626175,0.8442211055276382,0.21440536013400335,0.4489112227805695,0.33668341708542715,0.7855946398659966,0.7171314741035857,0.6741573033707865,0.694980694980695,267,0.7848484848484848,0.17142857142857143,0.08571428571428572,0.11428571428571428,70,0.9449715370018975,0.3163265306122449,0.26495726495726496,0.28837209302325584,117,0.8604166666666667,0.26,0.24299065420560748,0.25120772946859904,107,0.8489795918367347,0.22123893805309736,0.6944444444444444,0.33557046979865773,36,0.8431372549019608,0.0,0.14573948085308075,0.11050586385412182,0.31967848539352417,0.29585376381874084,0.2533092796802521,0.20101282000541687
ptq_int8,123,PTQ_INT8,setA,_1=disc,supplementary,597,299,0.6245925013177027,0.49748743718592964,0.40732906271392044,0.38840083697852695,0.40732906271392044,0.38940583015384644,0.47724526896025676,0.49748743718592964,0.48290598993974887,0.7872696817420436,0.22780569514237856,0.49748743718592964,0.2747068676716918,0.7721943048576214,0.6552901023890785,0.7191011235955056,0.6857142857142857,267,0.693939393939394,0.25,0.12857142857142856,0.16981132075471697,70,0.9487666034155597,0.27,0.23076923076923078,0.2488479262672811,117,0.8479166666666667,0.46846846846846846,0.48598130841121495,0.47706422018348627,107,0.8795918367346939,0.2982456140350877,0.4722222222222222,0.3655913978494624,36,0.928698752228164,0.0,0.13541455566883087,0.05132014094578911,0.35123956203460693,0.31937175989151,0.23272430896759033,0.14908263087272644
ptq_int8,2026,PTQ_INT8,setA,_1=disc,supplementary,597,299,0.6678583985440575,0.5125628140703518,0.404056947404632,0.37233516649511583,0.404056947404632,0.36999757825606794,0.4798429352198424,0.5125628140703518,0.48573325343135726,0.7403685092127303,0.19430485762144054,0.5125628140703518,0.2931323283082077,0.8056951423785594,0.677115987460815,0.8089887640449438,0.7372013651877133,267,0.6878787878787879,0.16666666666666666,0.07142857142857142,0.1,70,0.952561669829222,0.35365853658536583,0.24786324786324787,0.2914572864321608,117,0.8895833333333333,0.4044943820224719,0.3364485981308411,0.3673469387755102,107,0.8918367346938776,0.2597402597402597,0.5555555555555556,0.35398230088495575,36,0.8983957219251337,0.0,0.1303168386220932,0.04584854116766297,0.3279048204421997,0.2923637628555298,0.22564497590065002,0.1602974832057953
ptq_int8,3407,PTQ_INT8,setA,_1=disc,supplementary,597,299,0.6790384899930302,0.509212730318258,0.3962622284432638,0.35626566697136064,0.3962622284432638,0.35798225188896293,0.4709889577954844,0.509212730318258,0.4799467930154829,0.7353433835845896,0.19262981574539365,0.509212730318258,0.2981574539363484,0.8073701842546064,0.6833855799373041,0.8164794007490637,0.7440273037542662,267,0.693939393939394,0.11538461538461539,0.04285714285714286,0.0625,70,0.9563567362428842,0.32558139534883723,0.23931623931623933,0.27586206896551724,117,0.8791666666666667,0.4069767441860465,0.32710280373831774,0.3626943005181347,107,0.8959183673469387,0.25,0.5555555555555556,0.3448275862068966,36,0.893048128342246,0.0,0.12305645644664764,0.042456449241138734,0.3042525351047516,0.27826008200645447,0.20924215018749237,0.15839193761348724
ptq_int8,8888,PTQ_INT8,setA,_1=disc,supplementary,597,299,0.6774338757309852,0.5276381909547738,0.4093360666425877,0.38780019082843936,0.4093360666425877,0.3730501929236045,0.4844103728459594,0.5276381909547738,0.4863654831545553,0.7185929648241206,0.18592964824120603,0.5276381909547738,0.2864321608040201,0.8140703517587939,0.6468926553672316,0.8576779026217228,0.7375201288244766,267,0.6212121212121212,0.16,0.05714285714285714,0.08421052631578947,70,0.9601518026565465,0.42857142857142855,0.23076923076923078,0.3,117,0.925,0.41975308641975306,0.3177570093457944,0.3617021276595745,107,0.9040816326530612,0.28378378378378377,0.5833333333333334,0.38181818181818183,36,0.9055258467023173,0.0,0.12742340564727783,0.0346351763798264,0.3256998360157013,0.2697332799434662,0.2002735137939453,0.1445804238319397
ft_ptq_int8,42,FT_PTQ_INT8,setA,_1=disc,supplementary,597,299,0.6712878839456216,0.49413735343383586,0.4080961958689565,0.3643815541584022,0.4080961958689565,0.3674836038316222,0.48196706695879743,0.49413735343383586,0.4801395625196026,0.7520938023450586,0.18257956448911222,0.49413735343383586,0.3232830820770519,0.8174204355108877,0.6804123711340206,0.7415730337078652,0.7096774193548387,267,0.7181818181818181,0.07142857142857142,0.04285714285714286,0.05357142857142857,70,0.9259962049335864,0.4117647058823529,0.29914529914529914,0.3465346534653465,117,0.8958333333333334,0.4111111111111111,0.34579439252336447,0.3756345177664975,107,0.8918367346938776,0.24719101123595505,0.6111111111111112,0.352,36,0.8805704099821747,0.0,0.1319768726825714,0.0636464051911654,0.32277554273605347,0.2827487885951996,0.2222878634929657,0.16965453326702118
ft_ptq_int8,123,FT_PTQ_INT8,setA,_1=disc,supplementary,597,299,0.6319577430460972,0.49246231155778897,0.42255531207332114,0.38497227997228,0.42255531207332114,0.3897719118281947,0.48217821609781414,0.49246231155778897,0.48190236270387454,0.7889447236180904,0.21105527638190955,0.49246231155778897,0.2964824120603015,0.7889447236180904,0.675,0.7078651685393258,0.6910420475319927,267,0.7242424242424242,0.225,0.12857142857142856,0.16363636363636364,70,0.9411764705882353,0.3333333333333333,0.28205128205128205,0.3055555555555556,117,0.8625,0.3942307692307692,0.38317757009345793,0.3886255924170616,107,0.8714285714285714,0.2972972972972973,0.6111111111111112,0.4,36,0.9073083778966132,0.0,0.1386064738035202,0.06462838840195083,0.33832406997680664,0.30769428610801697,0.23366999626159668,0.16543112695217133
ft_ptq_int8,2026,FT_PTQ_INT8,setA,_1=disc,supplementary,597,299,0.6727112048748181,0.48743718592964824,0.39199936225348386,0.3507833714600632,0.39199936225348386,0.35282369797622515,0.45895985623759833,0.48743718592964824,0.46450018020002914,0.7587939698492462,0.19597989949748743,0.48743718592964824,0.3165829145728643,0.8040201005025126,0.6710526315789473,0.7640449438202247,0.7145359019264448,267,0.696969696969697,0.15384615384615385,0.05714285714285714,0.08333333333333333,70,0.9582542694497154,0.30612244897959184,0.2564102564102564,0.27906976744186046,117,0.8583333333333333,0.36363636363636365,0.29906542056074764,0.3282051282051282,107,0.8857142857142857,0.25925925925925924,0.5833333333333334,0.358974358974359,36,0.893048128342246,0.0,0.13167397677898407,0.06005164728167667,0.33853551745414734,0.2973024845123291,0.22450539469718933,0.16560044884681702
ft_ptq_int8,3407,FT_PTQ_INT8,setA,_1=disc,supplementary,597,299,0.6670398450923174,0.52428810720268,0.4025569775995062,0.37876326889484785,0.4025569775995062,0.36528848901278693,0.47890647498886063,0.52428810720268,0.48273778726815003,0.7303182579564489,0.19932998324958123,0.52428810720268,0.27638190954773867,0.8006700167504187,0.6590909090909091,0.8689138576779026,0.7495961227786753,267,0.6363636363636364,0.15384615384615385,0.05714285714285714,0.08333333333333333,70,0.9582542694497154,0.3125,0.21367521367521367,0.25380710659898476,117,0.8854166666666666,0.49206349206349204,0.2897196261682243,0.36470588235294116,107,0.9346938775510204,0.27631578947368424,0.5833333333333334,0.375,36,0.9019607843137255,0.0,0.12372414022684097,0.034921847286960184,0.31464317440986633,0.27707961201667786,0.19628509879112244,0.14182820916175842
ft_ptq_int8,8888,FT_PTQ_INT8,setA,_1=disc,supplementary,597,299,0.6693750199465713,0.46901172529313234,0.40186553421143356,0.34328710353369424,0.40186553421143356,0.3456204417228098,0.47204463393244017,0.46901172529313234,0.46079782512721207,0.7989949748743719,0.20603015075376885,0.46901172529313234,0.3249581239530988,0.7939698492462312,0.7169811320754716,0.7116104868913857,0.7142857142857143,267,0.7727272727272727,0.10810810810810811,0.05714285714285714,0.07476635514018691,70,0.937381404174573,0.35714285714285715,0.2564102564102564,0.29850746268656714,117,0.8875,0.3069306930693069,0.2897196261682243,0.2980769230769231,107,0.8571428571428571,0.22727272727272727,0.6944444444444444,0.3424657534246575,36,0.8484848484848485,0.0,0.13909319043159485,0.10419302156828404,0.31980204582214355,0.2899879813194275,0.2405957579612732,0.19483058154582977
qat_int8,42,QAT_INT8,setA,_1=disc,supplementary,597,299,0.6619266343673316,0.5192629815745393,0.4130632052442406,0.37261948319981564,0.4130632052442406,0.371635150939505,0.4816684137016424,0.5192629815745393,0.4877243486622181,0.7437185929648241,0.19765494137353434,0.5192629815745393,0.2830820770519263,0.8023450586264657,0.662613981762918,0.8164794007490637,0.7315436241610739,267,0.6636363636363637,0.07407407407407407,0.02857142857142857,0.041237113402061855,70,0.952561669829222,0.39759036144578314,0.28205128205128205,0.33,117,0.8958333333333334,0.4605263157894737,0.32710280373831774,0.3825136612021858,107,0.9163265306122449,0.2682926829268293,0.6111111111111112,0.3728813559322034,36,0.893048128342246,0.0,0.12826941907405853,0.03743458766384141,0.32061633467674255,0.2707584798336029,0.20769666135311127,0.15386347472667694
qat_int8,123,QAT_INT8,setA,_1=disc,supplementary,597,299,0.6286411747244923,0.48743718592964824,0.3824890487486308,0.3425764826582829,0.3824890487486308,0.35182672318172886,0.44763129831963394,0.48743718592964824,0.46086091518386907,0.7922948073701842,0.21440536013400335,0.48743718592964824,0.2981574539363484,0.7855946398659966,0.6466876971608833,0.7677902621722846,0.702054794520548,267,0.6606060606060606,0.05405405405405406,0.02857142857142857,0.037383177570093455,70,0.9335863377609108,0.2926829268292683,0.20512820512820512,0.24120603015075376,117,0.8791666666666667,0.43157894736842106,0.38317757009345793,0.40594059405940597,107,0.889795918367347,0.2878787878787879,0.5277777777777778,0.37254901960784315,36,0.9162210338680927,0.0,0.139866441488266,0.054746942106366055,0.34417015314102173,0.29973915219306946,0.22424140572547913,0.15396125614643097
qat_int8,2026,QAT_INT8,setA,_1=disc,supplementary,597,299,0.6198385728011245,0.41708542713567837,0.39036213847407797,0.3409472557436343,0.39036213847407797,0.3366714198534966,0.46545095163341743,0.41708542713567837,0.4289246998955086,0.9011725293132329,0.24288107202680068,0.41708542713567837,0.34003350083752093,0.7571189279731994,0.7230046948356808,0.5767790262172284,0.6416666666666667,267,0.8212121212121212,0.22916666666666666,0.15714285714285714,0.1864406779661017,70,0.9297912713472486,0.3181818181818182,0.29914529914529914,0.30837004405286345,117,0.84375,0.22429906542056074,0.22429906542056074,0.22429906542056074,107,0.8306122448979592,0.21008403361344538,0.6944444444444444,0.3225806451612903,36,0.8324420677361853,0.0,0.15423159301280975,0.14438806389149597,0.33861732482910156,0.32588911056518555,0.27192023396492004,0.21389982104301453
